WG/dana.fasta.gz	melanogaster group
WG/dere.fasta.gz	melanogaster group
WG/dmel.fasta.gz	melanogaster group
WG/dper.fasta.gz	obscura group
WG/dpse.fasta.gz	obscura group
WG/dsec.fasta.gz	melanogaster group
WG/dsim.fasta.gz	melanogaster group
WG/dyak.fasta.gz	melanogaster group
WG/dwil.fasta.gz	willistoni group
